line,123441969,41790559
move,123442248,41787727
line,123442312,41787391
move,123442398,41787711
line,123443342,41787903
line,123444930,41788031
line,123445810,41788031
line,123446754,41788015
line,123448235,41788079
move,123448042,41787391
line,123448063,41787423
line,123448278,41787791
move,123448192,41788143
line,123448020,41787823
line,123447784,41787455
line,123447741,41787391
move,123426520,41800861
line,123427614,41800445
move,123429974,41803868
line,123429502,41802732
move,123429588,41802684
line,123430060,41803820
move,123429245,41802796
line,123428644,41801389
line,123428322,41800397
move,123430511,41802444
line,123431197,41802252
line,123431798,41802108
move,123429996,41803804
line,123431004,41803548
move,123431047,41803644
line,123430017,41803900
move,123427314,41803052
line,123428107,41802956
line,123428665,41802844
line,123430532,41802444
move,123426412,41800989
line,123425490,41801149
move,123425490,41801037
line,123426391,41800893
move,123425490,41803228
line,123427013,41803020
line,123427185,41803036
move,123427185,41803132
line,123427013,41803132
line,123425490,41803324
move,123430017,41803900
line,123428751,41804172
line,123427743,41804252
move,123427743,41804156
line,123428730,41804092
line,123429996,41803804
move,123431798,41803468
line,123431047,41803644
move,123431004,41803548
line,123431798,41803372
move,123429609,41800125
line,123430597,41802524
line,123428687,41802956
line,123428129,41803052
line,123427335,41803148
move,123429438,41800029
line,123429288,41799677
move,123429395,41799677
line,123429545,41799997
move,123427657,41800541
line,123426563,41800957
move,123431798,41802220
line,123431219,41802348
line,123430554,41802540
move,123426090,41800253
line,123425490,41800125
move,123427592,41804380
line,123427142,41803100
move,123426348,41800957
line,123426069,41800237
move,123426326,41800221
line,123426584,41800893
move,123429567,41800205
line,123428258,41800461
line,123427635,41800541
line,123427399,41800525
line,123426262,41800285
move,123426176,41799677
line,123426284,41800077
move,123427142,41803100
line,123426348,41800957
move,123426584,41800893
line,123427378,41803084
move,123426005,41800061
line,123425897,41799677
move,123426241,41800029
line,123427464,41800285
line,123427678,41800301
line,123428172,41800237
line,123429481,41799965
move,123425490,41799885
line,123426069,41799997
move,123427378,41803084
line,123427850,41804380
move,123431455,41799789
line,123429567,41800205
move,123433107,41799933
line,123433472,41799389
move,123433558,41799437
line,123433193,41799981
move,123431905,41796862
line,123435789,41796798
line,123436412,41796766
move,123437291,41799373
line,123436969,41799469
line,123436605,41799533
line,123436004,41799565
move,123437291,41796814
line,123436433,41796862
move,123436412,41796766
line,123437291,41796718
move,123437291,41795854
line,123436583,41795806
move,123435982,41799709
line,123435811,41799805
line,123435746,41799853
line,123435703,41799965
line,123435661,41800093
line,123435639,41800285
move,123436433,41796862
line,123431905,41796974
move,123435553,41800285
line,123435553,41800077
line,123435596,41799917
line,123435661,41799805
line,123435768,41799709
line,123435940,41799613
move,123435940,41799517
line,123436068,41799037
line,123436369,41796798
line,123436583,41795582
move,123435982,41799469
line,123436583,41799437
line,123436948,41799357
line,123437291,41799277
move,123436669,41795582
line,123436476,41796814
line,123436154,41799069
line,123436047,41799533
move,123433429,41800285
line,123433257,41800189
line,123433107,41799981
move,123433171,41799901
line,123433408,41799981
line,123433944,41800285
move,123430983,41798189
line,123431519,41798269
move,123431498,41798365
line,123430983,41798285
move,123430983,41799645
line,123431390,41799549
move,123436004,41799469
line,123436304,41799517
line,123436991,41799789
line,123437291,41799949
move,123435940,41799709
line,123434931,41799565
line,123433751,41799469
line,123433086,41799469
line,123432678,41799517
line,123431627,41799757
move,123437291,41800221
line,123436862,41799997
line,123436476,41799853
line,123435940,41799709
move,123431455,41799789
line,123430983,41799901
move,123431562,41799501
line,123432678,41799277
line,123433064,41799229
line,123433794,41799229
line,123434738,41799309
line,123436004,41799469
move,123431648,41799677
line,123431905,41800285
move,123431627,41800285
line,123431412,41799757
move,123432142,41795582
line,123431734,41798333
line,123431627,41799341
line,123431627,41799549
move,123431390,41799597
line,123431390,41799197
line,123431455,41798317
line,123431841,41795582
move,123441583,41799549
line,123441583,41800285
move,123441476,41800285
line,123441476,41799549
move,123440596,41798045
line,123441132,41797917
line,123442506,41797710
move,123442506,41797805
line,123441154,41798013
line,123440617,41798157
move,123440210,41798365
line,123439909,41798429
line,123438858,41798765
line,123438343,41798893
line,123438278,41798925
line,123438085,41799149
line,123437806,41799245
line,123436948,41799469
line,123436626,41799533
line,123436476,41799533
move,123442785,41796478
line,123442141,41796510
move,123440510,41798157
line,123440210,41798365
move,123440167,41798285
line,123440446,41798077
move,123439244,41796702
line,123436476,41796862
move,123436476,41796766
line,123439223,41796606
move,123442141,41796398
line,123442785,41796366
move,123439223,41795982
line,123436605,41795806
move,123439180,41796654
line,123439158,41795934
move,123439265,41795934
line,123439287,41796654
move,123440660,41796574
line,123439909,41796670
line,123439244,41796702
move,123439223,41796590
line,123439931,41796558
line,123440639,41796478
move,123441519,41799597
line,123440531,41799597
move,123440531,41799501
line,123441519,41799501
move,123441519,41799501
line,123441776,41799485
line,123442270,41799373
line,123442570,41799245
line,123442785,41799117
move,123439158,41795934
line,123439158,41795582
move,123439265,41795582
line,123439265,41795934
move,123436476,41796270
line,123436583,41795582
move,123436476,41799437
line,123436583,41799437
line,123436948,41799357
line,123437978,41799101
line,123438064,41799021
line,123438193,41798861
line,123438300,41798797
line,123438858,41798653
line,123439888,41798333
line,123440188,41798269
move,123442785,41799229
line,123442591,41799341
line,123442270,41799485
line,123441819,41799581
line,123441519,41799597
move,123436691,41795582
line,123436476,41796814
line,123436476,41796878
move,123440767,41796430
line,123442033,41796366
line,123442162,41796398
move,123442162,41796510
line,123440767,41796590
move,123440939,41795582
line,123440810,41796478
line,123440617,41798525
line,123440553,41800285
move,123436476,41799581
line,123436991,41799789
line,123437978,41800285
move,123440253,41800285
line,123440274,41799565
line,123440381,41798525
line,123440596,41796510
line,123440703,41795582
move,123437420,41800285
line,123436884,41799997
line,123436497,41799853
line,123436476,41799853
move,123426305,41797150
line,123425254,41796878
move,123425275,41796766
line,123426305,41797054
move,123426305,41798749
line,123425833,41798653
move,123425854,41798557
line,123426305,41798637
move,123422571,41799469
line,123423151,41800045
line,123423322,41800285
move,123421434,41797790
line,123422636,41797997
move,123422614,41798093
line,123421413,41797885
move,123422614,41796142
line,123422679,41798045
move,123422571,41798045
line,123422507,41796142
move,123421048,41795694
line,123425103,41796734
move,123425640,41798621
line,123422614,41798093
move,123422636,41797997
line,123425661,41798525
move,123419996,41797438
line,123420855,41797054
move,123420919,41797150
line,123419996,41797550
move,123425082,41796830
line,123421026,41795790
line,123420168,41795582
move,123423194,41800285
line,123423065,41800125
line,123422486,41799533
move,123422507,41796158
line,123422486,41795582
move,123422593,41795582
line,123422614,41796142
move,123421091,41795742
line,123420941,41797102
move,123422357,41799325
line,123422571,41798029
move,123419996,41795838
line,123420469,41796494
line,123420812,41796910
line,123421456,41797805
line,123422464,41799309
move,123420511,41799869
line,123420404,41799853
line,123420061,41799389
move,123422507,41799549
line,123420147,41799005
move,123426112,41800237
line,123422507,41799549
move,123420211,41798925
line,123421048,41800125
line,123421177,41800285
move,123425039,41796798
line,123424653,41795582
move,123424910,41795582
line,123425297,41796798
move,123425297,41796798
line,123425790,41798237
line,123426005,41798989
line,123426284,41800061
move,123420812,41800285
line,123419996,41799213
move,123420061,41798733
line,123422421,41799277
move,123426005,41800045
line,123425597,41798589
line,123425039,41796798
move,123422421,41799277
line,123424031,41799629
line,123426069,41799981
move,123447334,41793214
line,123446432,41793214
line,123446368,41793150
move,123446239,41794974
line,123447334,41794974
move,123447334,41795070
line,123446239,41795070
move,123445016,41794894
line,123445746,41794958
line,123446239,41794974
move,123446239,41795070
line,123445746,41795054
line,123444995,41795006
move,123446282,41795006
line,123446325,41795902
line,123446261,41796158
line,123446261,41796190
move,123447291,41795518
line,123447291,41795022
move,123447398,41795022
line,123447398,41795518
move,123444909,41796046
line,123444952,41794942
line,123444973,41793118
move,123447291,41795022
line,123447291,41793166
move,123447398,41793166
line,123447398,41795022
move,123444973,41792990
line,123445059,41792110
line,123445188,41791534
line,123445209,41791486
move,123447334,41795470
line,123448278,41795454
move,123448278,41795550
line,123447334,41795566
move,123444093,41794766
line,123443557,41795566
move,123443471,41795502
line,123444008,41794718
move,123444029,41794782
line,123443192,41794494
line,123442935,41794430
line,123442892,41794446
line,123442870,41794702
line,123442742,41795070
line,123442548,41795214
move,123442506,41795134
line,123442656,41795006
line,123442763,41794670
line,123442806,41794382
line,123442913,41794334
line,123443214,41794398
line,123444051,41794686
move,123444995,41795006
line,123444608,41794958
line,123444029,41794782
move,123444051,41794686
line,123444651,41794862
line,123445016,41794894
move,123445317,41791486
line,123445295,41791550
line,123445166,41792142
line,123445059,41793006
move,123445080,41793118
line,123445059,41794958
line,123445016,41796062
move,123446132,41796190
line,123446218,41795918
line,123446196,41795022
move,123447269,41796190
line,123447291,41795518
move,123447398,41795518
line,123447355,41796190
move,123448278,41793214
line,123447334,41793214
move,123448278,41793150
line,123445016,41793166
move,123441969,41794894
line,123444973,41795998
move,123445016,41792942
line,123448278,41792910
move,123441969,41792958
line,123445016,41792942
move,123445016,41793166
line,123441969,41793198
move,123444802,41796190
line,123443407,41795710
line,123441969,41795150
move,123430597,41796334
line,123430854,41797662
line,123430833,41798269
line,123428601,41797758
move,123428580,41797758
line,123425490,41796926
move,123425490,41796830
line,123428622,41797662
move,123429159,41799309
line,123425854,41798653
move,123425876,41798557
line,123429180,41799197
move,123428558,41797726
line,123427786,41795742
move,123427893,41795710
line,123428644,41797694
move,123427850,41795678
line,123428258,41795790
line,123430554,41796286
move,123428622,41797662
line,123430725,41798157
line,123430747,41797662
line,123430489,41796350
move,123430532,41796398
line,123428236,41795902
line,123427829,41795774
move,123430446,41795582
line,123430597,41796334
move,123429438,41800013
line,123429116,41799261
line,123428558,41797726
move,123430489,41796350
line,123430339,41795582
move,123428644,41797694
line,123429223,41799229
line,123429545,41799981
move,123430768,41798157
line,123431519,41798269
move,123431498,41798365
line,123430768,41798253
move,123426090,41800237
line,123425490,41800125
move,123425490,41797310
line,123425811,41798237
line,123426005,41798989
line,123426284,41800061
move,123426005,41800045
line,123425618,41798589
line,123425490,41798189
move,123426241,41800029
line,123427464,41800285
line,123427571,41800285
move,123427721,41800285
line,123428172,41800221
line,123429481,41799965
move,123429481,41799965
line,123431390,41799549
move,123425490,41799885
line,123426069,41799981
move,123431455,41799789
line,123429567,41800189
move,123431369,41799597
line,123431369,41799197
line,123431455,41798317
line,123431798,41795838
move,123432120,41795214
line,123433107,41795294
line,123433880,41795294
line,123434502,41795374
line,123435103,41795390
line,123436648,41795310
move,123437291,41794958
line,123436733,41794926
move,123436733,41794830
line,123437291,41794846
move,123437291,41795838
line,123436583,41795790
move,123436583,41795694
line,123437291,41795742
move,123436648,41795422
line,123435103,41795486
line,123434523,41795470
line,123434094,41795406
line,123433107,41795390
line,123432120,41795326
move,123436476,41796190
line,123436819,41794174
line,123436927,41793246
move,123437012,41793262
line,123436905,41794190
line,123436562,41796190
move,123430983,41791678
line,123432721,41792094
move,123432656,41792302
line,123430983,41791918
move,123432935,41792126
line,123436969,41793070
move,123436948,41793310
line,123432850,41792350
move,123433214,41791486
line,123432957,41792190
move,123432914,41792318
line,123432399,41793918
line,123432056,41796190
move,123431734,41796190
line,123432013,41794190
line,123432206,41793470
line,123432614,41792238
move,123432656,41792126
line,123432893,41791486
move,123439201,41795022
line,123436755,41794926
move,123436755,41794830
line,123439201,41794910
move,123439223,41795966
line,123436605,41795790
move,123436605,41795694
line,123439223,41795870
move,123439158,41794974
line,123439180,41794718
line,123439265,41794222
line,123439308,41794126
move,123439394,41794158
line,123439265,41794734
line,123439265,41794974
move,123438622,41791534
line,123438321,41792734
line,123438343,41792878
move,123438257,41792894
line,123438235,41792718
line,123438514,41791502
move,123439158,41795918
line,123439158,41794974
move,123439265,41794974
line,123439265,41795918
move,123436476,41796190
line,123436819,41794174
line,123436905,41793246
move,123437012,41793262
line,123436905,41794190
line,123436583,41796190
move,123441197,41793198
line,123438321,41793166
line,123437227,41793262
move,123441025,41794558
line,123442785,41795214
move,123441755,41791486
line,123441411,41793038
move,123441347,41792958
line,123442785,41792958
move,123440853,41794542
line,123441154,41793358
line,123441154,41793134
move,123441368,41793150
line,123441390,41793406
line,123441068,41794622
move,123441046,41794734
line,123440853,41796190
move,123436476,41792958
line,123436969,41793070
move,123437227,41793166
line,123439201,41793902
line,123439952,41794142
line,123440918,41794510
move,123436948,41793070
line,123437699,41792958
line,123438321,41792926
line,123441218,41792958
move,123441175,41793006
line,123441519,41791486
move,123440639,41796190
line,123440810,41794686
move,123442785,41793182
line,123441325,41793198
move,123440853,41794750
line,123436948,41793310
move,123436948,41793310
line,123436476,41793198
move,123442785,41795470
line,123440982,41794782
move,123421048,41795694
line,123423065,41796190
move,123422443,41794542
line,123422421,41792894
move,123423730,41792654
line,123423687,41792558
line,123423344,41791486
move,123422507,41792894
line,123422550,41794542
move,123421026,41792622
line,123421048,41794222
move,123421005,41791486
line,123421026,41792622
move,123422636,41796190
line,123421026,41795790
line,123419996,41795550
move,123422507,41796142
line,123422443,41794542
move,123422550,41794542
line,123422614,41796126
move,123421091,41795742
line,123421026,41796190
move,123426305,41795422
line,123426305,41795422
line,123424653,41795070
move,123424674,41794974
line,123426305,41795310
move,123426305,41793694
line,123424073,41793262
move,123424095,41793166
line,123426305,41793598
move,123421048,41794222
line,123421091,41795742
move,123419996,41793934
line,123424524,41794926
move,123422464,41792942
line,123421305,41792718
line,123420962,41792670
move,123423923,41793246
line,123422464,41792942
move,123420962,41792670
line,123419996,41792494
move,123419996,41795838
line,123420275,41796190
move,123424460,41794990
line,123423880,41793198
line,123423730,41792638
move,123424846,41796190
line,123424460,41794990
move,123424717,41795006
line,123425103,41796190
move,123423945,41792622
line,123424009,41792862
line,123424717,41795006
move,123423730,41792638
line,123423709,41792398
line,123423773,41792190
line,123424138,41791486
move,123424395,41791486
line,123423966,41792302
line,123423945,41792622
move,123443428,41799981
line,123445123,41799917
move,123445059,41798781
line,123443707,41798829
line,123443471,41798877
line,123443321,41798941
move,123443278,41798845
line,123443428,41798781
line,123443664,41798733
line,123445059,41798685
move,123441969,41797790
line,123442506,41797710
move,123442506,41797805
line,123441969,41797885
move,123443428,41796446
line,123442184,41796510
move,123446304,41795582
line,123446325,41795918
line,123446261,41796190
line,123446175,41796414
line,123446089,41796526
move,123444909,41796062
line,123444930,41795582
move,123442184,41796398
line,123443428,41796350
move,123443364,41798877
line,123443557,41799565
line,123443536,41799901
line,123443493,41800045
move,123443385,41800013
line,123443428,41799869
line,123443450,41799565
line,123443257,41798909
move,123443493,41796398
line,123443536,41796926
move,123443428,41796926
line,123443385,41796398
move,123445038,41797790
line,123442913,41797758
line,123442506,41797805
move,123442506,41797710
line,123442913,41797662
line,123445038,41797678
move,123445038,41795582
line,123445016,41796078
move,123441969,41799437
line,123442291,41799373
line,123442570,41799245
line,123442935,41799037
move,123446003,41796478
line,123446089,41796350
line,123446218,41795934
line,123446196,41795582
move,123447140,41796878
line,123447205,41796766
line,123447248,41796590
line,123447291,41795582
move,123447398,41795582
line,123447355,41796606
line,123447291,41796830
line,123447205,41796926
move,123445038,41796222
line,123445145,41799341
line,123445188,41800285
move,123445080,41800285
line,123445038,41799341
line,123444930,41796238
move,123442935,41799037
line,123443278,41798845
move,123443321,41798941
line,123442591,41799341
line,123442291,41799485
line,123441969,41799549
move,123442463,41797742
line,123442441,41797166
line,123442548,41797038
line,123442634,41797006
line,123443235,41796958
line,123443471,41796878
move,123443514,41796974
line,123443278,41797054
line,123442656,41797102
line,123442613,41797134
line,123442548,41797182
line,123442548,41797742
move,123443407,41796350
line,123443493,41796302
line,123444287,41796254
line,123444887,41796142
move,123444995,41796286
line,123444158,41796430
line,123443493,41796462
line,123443428,41796446
move,123443793,41795582
line,123444973,41796014
move,123444973,41796014
line,123446068,41796462
line,123448278,41797262
move,123448278,41797502
line,123444973,41796286
move,123444866,41796238
line,123443407,41795710
line,123443085,41795582
move,123426927,41791486
line,123427206,41793902
line,123427893,41795710
move,123427957,41796190
line,123427786,41795742
move,123427893,41795710
line,123428065,41796190
move,123428966,41793550
line,123430124,41793454
move,123430124,41793566
line,123428966,41793646
move,123427786,41795742
line,123427099,41793934
line,123426799,41791486
move,123428966,41793646
line,123427142,41793774
move,123427120,41793678
line,123428966,41793550
move,123427850,41795678
line,123428258,41795790
line,123430167,41796190
move,123429245,41791502
line,123428987,41792270
move,123428901,41792238
line,123429137,41791486
move,123428944,41792302
line,123426970,41792398
move,123426949,41792302
line,123428944,41792206
move,123429695,41796190
line,123428236,41795886
line,123427829,41795774
move,123428901,41793598
line,123428901,41792254
move,123429009,41792254
line,123429009,41793598
move,123427829,41795774
line,123426305,41795422
line,123425490,41795246
move,123425490,41795134
line,123426348,41795326
line,123427850,41795678
move,123430232,41791694
line,123430167,41794014
line,123430575,41796190
move,123427142,41793774
line,123426927,41793806
line,123425490,41793534
move,123425490,41793438
line,123426906,41793710
line,123427120,41793678
move,123430468,41796190
line,123430167,41794622
line,123430060,41793998
line,123430124,41791694
move,123430725,41791630
line,123431798,41791870
move,123431798,41792110
line,123430661,41791838
move,123431734,41796190
line,123431798,41795838
move,123431240,41790399
line,123433193,41790799
move,123431648,41789439
line,123431262,41790463
move,123437291,41790463
line,123436862,41790447
move,123432442,41787391
line,123431648,41789439
move,123434502,41787919
line,123437141,41788271
move,123437141,41788367
line,123434502,41788031
move,123436819,41790383
line,123437098,41788319
move,123436862,41790447
line,123436390,41790399
line,123436133,41790431
line,123433965,41791326
line,123433815,41791326
line,123433279,41791199
move,123436862,41790335
line,123437291,41790367
move,123431584,41789471
line,123430983,41789327
move,123433171,41790895
line,123431197,41790495
move,123433300,41791103
line,123433944,41791231
line,123436176,41790319
line,123436390,41790287
line,123436862,41790335
move,123430983,41791694
line,123432721,41792078
move,123434802,41787391
line,123434545,41787999
line,123433665,41790303
line,123433000,41792094
move,123432678,41792094
line,123433043,41791055
line,123433858,41788959
line,123434266,41787935
line,123434502,41787391
move,123439244,41790655
line,123438836,41790607
move,123438836,41790511
line,123439265,41790543
move,123438836,41790607
line,123437592,41790479
line,123436862,41790447
move,123436476,41788191
line,123437141,41788271
move,123437120,41788367
line,123436476,41788287
move,123436819,41790383
line,123437077,41788319
move,123436884,41790335
line,123437592,41790383
line,123438836,41790511
move,123438879,41788351
line,123439566,41788367
line,123439802,41788383
move,123439802,41788479
line,123438879,41788447
move,123441690,41790943
line,123439995,41790751
move,123439823,41788383
line,123442076,41788767
move,123442076,41788863
line,123439802,41788479
move,123438622,41791534
line,123438493,41792094
move,123438386,41792094
line,123438514,41791502
move,123438579,41791470
line,123439738,41791678
line,123439974,41790671
move,123440016,41790751
line,123439244,41790655
move,123439265,41790543
line,123440016,41790639
move,123442785,41791087
line,123441819,41790959
move,123441840,41790863
line,123442785,41790991
move,123437184,41788319
line,123436905,41790399
move,123438879,41790575
line,123438622,41791534
move,123438514,41791502
line,123438793,41790543
move,123440059,41790703
line,123439823,41791790
line,123438557,41791566
move,123440016,41790639
line,123441712,41790847
move,123439759,41788415
line,123440016,41787391
move,123440124,41787407
line,123439845,41788447
move,123439223,41787391
line,123438922,41788415
move,123438150,41787391
line,123437849,41788399
move,123437763,41788367
line,123438064,41787391
move,123438836,41788383
line,123439115,41787391
move,123437806,41788431
line,123437120,41788367
move,123437141,41788271
line,123437806,41788335
move,123438879,41788447
line,123437806,41788431
move,123437806,41788335
line,123438879,41788351
move,123439201,41790591
line,123439759,41788415
move,123439845,41788447
line,123439308,41790607
move,123442785,41787983
line,123442355,41787887
move,123442420,41787855
line,123441883,41790927
line,123441604,41792094
move,123442227,41787727
line,123442291,41787391
move,123442248,41787871
line,123439866,41787391
move,123441368,41792094
line,123441647,41790879
line,123442205,41787807
move,123422078,41788447
line,123425275,41789151
move,123422550,41787391
line,123421627,41789727
move,123423301,41791326
line,123420919,41790959
move,123425425,41789167
line,123426305,41789359
move,123423537,41792094
line,123423279,41791295
move,123420984,41790911
line,123421005,41792094
move,123419996,41790719
line,123423322,41791231
move,123420876,41790911
line,123420855,41789695
move,123420962,41789695
line,123420984,41790911
move,123421949,41788415
line,123422078,41788447
move,123422056,41788543
line,123421906,41788511
move,123421885,41788495
line,123421069,41787391
move,123423065,41787391
line,123424245,41787647
line,123425747,41788015
move,123421198,41787391
line,123421971,41788431
move,123420211,41787391
line,123419996,41787487
move,123420125,41789151
line,123420190,41789151
line,123420662,41788975
line,123421906,41788415
move,123424481,41791167
line,123426305,41791119
move,123426305,41791231
line,123424503,41791279
move,123425726,41788111
line,123424224,41787743
line,123422571,41787391
move,123426305,41788239
line,123425854,41788143
move,123423279,41791295
line,123422850,41790127
move,123422958,41790095
line,123423365,41791263
move,123424717,41790383
line,123425919,41787391
move,123424889,41790383
line,123426305,41790671
move,123426219,41787391
line,123425447,41789247
line,123424932,41790447
move,123420898,41789743
line,123419996,41789535
move,123423816,41792094
line,123424674,41790495
move,123419996,41789311
line,123420919,41789519
move,123424696,41790559
line,123422893,41790159
move,123422893,41790159
line,123421520,41789871
move,123424889,41790559
line,123424052,41792094
move,123426305,41790911
line,123424824,41790591
move,123421584,41789647
line,123424782,41790335
move,123441969,41800381
line,123443235,41800445
move,123442806,41803756
line,123442548,41803756
move,123442548,41803660
line,123442806,41803660
move,123442548,41803756
line,123441969,41803740
move,123443278,41800525
line,123442935,41801085
line,123442827,41801389
move,123443235,41800557
line,123441969,41800493
move,123443428,41799981
line,123445123,41799917
move,123445123,41800013
line,123443428,41800093
move,123445467,41803308
line,123444179,41803452
line,123443879,41803532
line,123443536,41803644
line,123443214,41803740
line,123442806,41803756
move,123442484,41803708
line,123442420,41802972
line,123442441,41802764
line,123442591,41801709
line,123442656,41801501
move,123445231,41801469
line,123445317,41802268
line,123445359,41802604
line,123445531,41803244
line,123445703,41804380
move,123443493,41800061
line,123443385,41800333
line,123443278,41800525
move,123443192,41800477
line,123443385,41800029
move,123443536,41799677
line,123443536,41799901
line,123443493,41800045
move,123443385,41800029
line,123443428,41799869
line,123443428,41799677
move,123442763,41801517
line,123442699,41801709
line,123442527,41802796
line,123442527,41803308
line,123442591,41803708
move,123441969,41803644
line,123442548,41803660
move,123442849,41803708
line,123442827,41804380
move,123445595,41804380
line,123445424,41803260
line,123445209,41802284
line,123445145,41801469
move,123442742,41804380
line,123442742,41803708
move,123445145,41799677
line,123445231,41801309
move,123442720,41801357
line,123442849,41801053
line,123443192,41800477
move,123445145,41801325
line,123445059,41799677
move,123442806,41803660
line,123443171,41803644
line,123444136,41803356
line,123445467,41803212
move,123445188,41801517
line,123443450,41801597
line,123442742,41801565
line,123441969,41801501
move,123448278,41801517
line,123446647,41801485
line,123445188,41801517
move,123445188,41801261
line,123446647,41801245
line,123448278,41801277
move,123441969,41801245
line,123442720,41801309
line,123443450,41801357
line,123445188,41801261
move,123431219,41790399
line,123431798,41790511
move,123431648,41789439
line,123431240,41790463
move,123426863,41790975
line,123426992,41792094
move,123430661,41791662
line,123431154,41790431
move,123431240,41790463
line,123430768,41791694
move,123425490,41789183
line,123428408,41789791
move,123428408,41789791
line,123431197,41790399
move,123431584,41789471
line,123428773,41788815
move,123426884,41792094
line,123426756,41791151
line,123426756,41790975
move,123431798,41790607
line,123431176,41790495
move,123429245,41791502
line,123429052,41792094
move,123428944,41792094
line,123429137,41791486
move,123427871,41791071
line,123429288,41787391
move,123430232,41791694
line,123430232,41792094
move,123425490,41791151
line,123426820,41791119
move,123426820,41791215
line,123425490,41791247
move,123428773,41788815
line,123425876,41788143
move,123430124,41792094
line,123430124,41791694
move,123430725,41791630
line,123431798,41791854
move,123425490,41788511
line,123425919,41787391
move,123425490,41790495
line,123426820,41790799
move,123426198,41787391
line,123425490,41789199
move,123427914,41791039
line,123430210,41791534
move,123426799,41791023
line,123425490,41790735
move,123426820,41790799
line,123427936,41791039
move,123430167,41791742
line,123426799,41791023
